StockCode,Description,TotalRevenue,CumRevenue,CumPct,RankPct,ABC_Class
23397,FOOT STOOL HOME SWEET HOME ,4069.9,13719031.130000018,77.31893870329296,18.94637817497648,B
22760,"TRAY, BREAKFAST IN BED",4066.6499999999996,13723097.780000018,77.34185789190755,18.965192850423332,B
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,4049.85,13727147.630000018,77.36468239758439,18.98400752587018,B
22127,PARTY CONES CARNIVAL ASSORTED,4035.95,13731183.580000017,77.38742856440203,19.002822201317027,B
20961,STRAWBERRY BATH SPONGE ,4021.91,13735205.490000017,77.41009560333602,19.021636876763875,B
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4016.26,13739221.750000017,77.43273079949628,19.040451552210726,B
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4002.13,13743223.880000018,77.45528636054287,19.059266227657574,B
21535,RETRO SPOT SMALL MILK JUG,3997.2000000000003,13747221.080000017,77.47781413665594,19.07808090310442,B
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,3990.38,13751211.460000018,77.50030347600499,19.09689557855127,B
21244,BLUE POLKADOT PLATE ,3975.25,13755186.710000018,77.52270754435119,19.11571025399812,B
22959,WRAP CHRISTMAS VILLAGE,3971.46,13759158.170000019,77.54509025267754,19.134524929444968,B
85132A,CHARLIE + LOLA BISCUITS TINS,3970.2,13763128.370000018,77.56746585978351,19.153339604891816,B
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3966.71,13767095.080000019,77.58982179763639,19.172154280338663,B
20982,12 PENCILS TALL TUBE SKULLS,3965.3799999999997,13771060.46000002,77.61217023975668,19.19096895578551,B
22474,SPACEBOY TV DINNER TRAY,3952.8900000000003,13775013.35000002,77.63444828962147,19.209783631232362,B
22053,EMPIRE DESIGN ROSETTE,3951.42,13778964.77000002,77.65671805472923,19.22859830667921,B
22721,SET OF 3 CAKE TINS SKETCHBOOK,3949.72,13782914.49000002,77.67897823882544,19.247412982126058,B
23163,REGENCY SUGAR TONGS,3949.7000000000003,13786864.19000002,77.70123831020382,19.266227657572905,B
22548,HEADS AND TAILS SPORTING FUN,3941.85,13790806.04000002,77.7234541398524,19.285042333019756,B
20963,APPLE BATH SPONGE,3935.54,13794741.580000019,77.74563440704043,19.303857008466604,B
23129,HEART SHAPED HOLLY WREATH,3933.1800000000003,13798674.760000018,77.76780137353008,19.322671683913452,B
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,3924.6499999999996,13802599.410000019,77.78992026588526,19.3414863593603,B
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,3923.81,13806523.22000002,77.81203442409355,19.36030103480715,B
21901,"KEY FOB , BACK DOOR ",3922.4700000000003,13810445.69000002,77.83414103021039,19.379115710254,B
21034,REX CASH+CARRY JUMBO SHOPPER,3914.0,13814359.69000002,77.85619990034611,19.397930385700846,B
20677,PINK SPOTTY BOWL,3903.9,13818263.59000002,77.87820184800144,19.416745061147694,B
23340,VINTAGE CHRISTMAS CAKE FRILL,3899.25,13822162.84000002,77.9001775887722,19.435559736594545,B
21844,RETRO SPOT MUG,3895.9,13826058.74000002,77.9221344493143,19.454374412041393,B
22612,TEA COSY VINTAGE UNION JACK,3885.93,13829944.67000002,77.94403512004156,19.47318908748824,B
22736,RIBBON REEL MAKING SNOWMEN ,3885.41,13833830.08000002,77.96593286010648,19.492003762935088,B
22790,"MIRROR, ARCHED GEORGIAN",3884.000000000001,13837714.08000002,77.98782265356768,19.51081843838194,B
22747,POPPY'S PLAYHOUSE BATHROOM,3883.5,13841597.58000002,78.00970962908431,19.529633113828787,B
46000M,POLYESTER FILLER PAD 45x45cm,3882.75,13845480.33000002,78.03159237768409,19.548447789275635,B
20979,36 PENCILS TUBE RED SPOTTY,3882.29,13849362.62000002,78.05347253377484,19.567262464722482,B
23144,ZINC T-LIGHT HOLDER STARS SMALL,3879.98,13853242.60000002,78.07533967096165,19.586077140169333,B
23486,ANTIQUE HEART SHELF UNIT,3879.15,13857121.75000002,78.0972021303605,19.60489181561618,B
22573,STAR WOODEN CHRISTMAS DECORATION,3878.74,13861000.49000002,78.11906227904477,19.62370649106303,B
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,3869.09,13864869.58000002,78.14086804139875,19.642521166509876,B
23557,LANDMARK FRAME BAKER STREET ,3867.85,13868737.43000002,78.16266681525016,19.661335841956728,B
21987,PACK OF 6 SKULL PAPER CUPS,3862.4500000000003,13872599.88000002,78.18443515530016,19.680150517403575,B
22530,MAGIC DRAWING SLATE DOLLY GIRL ,3856.8,13876456.68000002,78.20617165257647,19.698965192850423,B
23255,CHILDRENS CUTLERY CIRCUS PARADE,3856.59,13880313.27000002,78.22790696631607,19.71777986829727,B
71038,WHITE HANGING BEADS CANDLE HOLDER,3854.65,13884167.92000002,78.24963134643072,19.736594543744122,B
22600,CHRISTMAS RETROSPOT STAR WOOD,3853.71,13888021.630000021,78.27135042880955,19.75540921919097,B
21743,STAR PORTABLE TABLE LIGHT ,3852.4000000000005,13891874.030000022,78.2930621281736,19.774223894637817,B
22896,PEG BAG APPLES DESIGN,3844.27,13895718.300000021,78.31472800775884,19.793038570084665,B
22639,SET OF 4 NAPKIN CHARMS HEARTS,3842.52,13899560.82000002,78.33638402453809,19.811853245531516,B
21153,RED SPOTTY TABLECLOTH ,3832.5,13903393.32000002,78.35798356970804,19.830667920978364,B
51014A,"FEATHER PEN,HOT PINK",3826.8799999999997,13907220.200000022,78.37955144118096,19.84948259642521,B
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,3825.2799999999997,13911045.480000021,78.40111029523123,19.86829727187206,B
21679,SKULLS  STICKERS,3824.47,13914869.950000022,78.4226645842113,19.88711194731891,B
21523,FANCY FONT HOME SWEET HOME DOORMAT,3822.5,13918692.450000022,78.44420777048975,19.905926622765758,B
22797,CHEST OF DRAWERS GINGHAM HEART ,3812.94,13922505.390000021,78.46569707766791,19.924741298212606,B
22892,SET OF SALT AND PEPPER TOADSTOOLS,3811.7400000000002,13926317.130000021,78.48717962177909,19.943555973659453,B
22594,CHRISTMAS GINGHAM TREE,3810.72,13930127.850000022,78.50865641728335,19.962370649106305,B
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,3805.4400000000005,13933933.290000021,78.53010345529287,19.981185324553152,B
21539,RETRO SPOTS BUTTER DISH,3803.4,13937736.690000022,78.55153899608854,20.0,B
23205,CHARLOTTE BAG VINTAGE ALPHABET ,3786.22,13941522.910000023,78.5728777123086,20.018814675446848,B
21524,SPOTTY  HOME SWEET HOME DOORMAT,3785.5,13945308.410000023,78.59421237068847,20.037629350893695,B
21810,CHRISTMAS HANGING STAR WITH BELL,3783.35,13949091.760000022,78.61553491190665,20.056444026340547,B
23012,GLASS APOTHECARY BOTTLE PERFUME,3775.4900000000002,13952867.250000022,78.63681315503612,20.075258701787394,B
20675,BLUE POLKADOT BOWL,3770.04,13956637.290000021,78.65806068256973,20.094073377234242,B
23193,BUFFALO BILL TREASURE BOOK BOX,3768.57,13960405.860000022,78.67929992534627,20.11288805268109,B
23283,DOORMAT VINTAGE LEAF,3766.57,13964172.430000022,78.70052789634451,20.13170272812794,B
23050,RECYCLED ACAPULCO MAT GREEN,3763.55,13967935.980000023,78.72173884695754,20.15051740357479,B
23306,SET OF 36 DOILIES PANTRY DESIGN,3761.9199999999996,13971697.900000023,78.74294061107123,20.169332079021636,B
21714,CITRONELLA CANDLE GARDEN POT,3756.12,13975454.020000022,78.76410968702784,20.188146754468484,B
22272,FELTCRAFT DOLL MARIA,3755.7100000000005,13979209.730000023,78.78527645226993,20.206961429915335,B
23534,WALL ART STOP FOR TEA ,3754.13,13982963.860000024,78.80643431280713,20.225776105362183,B
21064,BOOM BOX SPEAKER BOYS,3754.05,13986717.910000024,78.82759172247322,20.24459078080903,B
21470,FLOWER VINE RAFFIA FOOD COVER,3750.9300000000003,13990468.840000024,78.84873154816513,20.263405456255878,B
21494,ROTATING LEAVES T-LIGHT HOLDER,3750.28,13994219.120000023,78.86986771052912,20.28222013170273,B
23184,BULL DOG BOTTLE OPENER,3749.5,13997968.620000023,78.89099947689957,20.301034807149577,B
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,3748.5,14001717.120000023,78.91212560738086,20.319849482596425,B
21955,UNION JACK GUNS & ROSES  DOORMAT,3744.2000000000003,14005461.320000023,78.9332275035388,20.338664158043272,B
20981,12 PENCILS TALL TUBE WOODLAND,3743.3199999999997,14009204.640000023,78.95432444011429,20.357478833490124,B
21042,RED RETROSPOT APRON ,3734.65,14012939.290000023,78.97537251353084,20.37629350893697,B
22284,HEN HOUSE DECORATION,3734.55,14016673.840000024,78.99642002335848,20.39510818438382,B
23309,SET OF 60 I LOVE LONDON CAKE CASES ,3729.0499999999997,14020402.890000025,79.0174365357958,20.413922859830667,B
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,3728.65,14024131.540000025,79.03845079387746,20.432737535277518,B
47580,TEA TIME DES TEA COSY,3725.86,14027857.400000025,79.05944932782837,20.451552210724365,B
21495,SKULLS AND CROSSBONES WRAP,3716.3,14031573.700000025,79.08039398267903,20.470366886171213,B
22782,SET 3 WICKER STORAGE BASKETS ,3712.2999999999997,14035286.000000026,79.10131609397307,20.48918156161806,B
21472,LADYBIRD + BEE RAFFIA FOOD COVER,3706.95,14038992.950000025,79.12220805326015,20.507996237064912,B
22723,SET OF 6 HERB TINS SKETCHBOOK,3705.8900000000003,14042698.840000026,79.14309403850473,20.52681091251176,B
85049C,ROMANTIC PINKS RIBBONS ,3699.07,14046397.910000026,79.1639415869853,20.545625587958607,B
23351,ROLL WRAP 50'S CHRISTMAS,3699.02,14050096.930000026,79.18478885367142,20.564440263405455,B
22398,MAGNETS PACK OF 4 SWALLOWS,3688.09,14053785.020000026,79.20557452008912,20.583254938852306,B
20754,RETROSPOT RED WASHING UP GLOVES,3686.76,14057471.780000025,79.22635269077425,20.602069614299154,B
85053,FRENCH ENAMEL CANDLEHOLDER,3686.19,14061157.970000025,79.24712764900255,20.620884289746,B
23110,PARISIENNE KEY CABINET ,3685.2,14064843.170000024,79.26789702770061,20.63969896519285,B
22788,BROCANTE COAT RACK,3679.6,14068522.770000024,79.28863484541942,20.6585136406397,B
21899,"KEY FOB , GARAGE DESIGN",3679.08,14072201.850000024,79.30936973247587,20.677328316086548,B
22544,MINI JIGSAW SPACEBOY,3677.06,14075878.910000024,79.33009323503624,20.696142991533396,B
22359,GLASS JAR KINGS CHOICE,3676.12,14079555.030000024,79.3508114398608,20.714957666980244,B
21913,VINTAGE SEASIDE JIGSAW PUZZLES,3672.52,14083227.550000023,79.37150935548443,20.733772342427095,B
21238,RED SPOTTY CUP,3667.02,14086894.570000023,79.39217627371772,20.752587017873942,B
22980,PANTRY SCRUBBING BRUSH,3661.89,14090556.460000023,79.41281427983968,20.77140169332079,B
22823,CHEST NATURAL WOOD 20 DRAWERS,3655.0,14094211.460000023,79.43341345468538,20.790216368767638,B
21592,RETRO SPOT  CIGAR BOX MATCHES ,3653.25,14097864.710000023,79.45400276672508,20.80903104421449,B
22536,MAGIC DRAWING SLATE PURDEY,3652.44,14101517.150000023,79.47458751369456,20.827845719661337,B
21243,PINK  POLKADOT PLATE ,3650.15,14105167.300000023,79.49515935447788,20.846660395108184,B
22843,BISCUIT TIN VINTAGE GREEN,3645.73,14108813.030000024,79.51570628463115,20.865475070555032,B
21499,BLUE POLKADOT WRAP,3641.5,14112454.530000024,79.53622937497333,20.88428974600188,B
21911,GARDEN METAL SIGN ,3641.25,14116095.780000024,79.55675105634322,20.90310442144873,B
21795,SET OF 3 BLUE STRIPE BASKET,3632.9700000000003,14119728.750000024,79.57722607255093,20.92191909689558,B
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",3631.5499999999997,14123360.300000025,79.59769308579605,20.940733772342426,B
84558A,3D DOG PICTURE PLAYING CARDS,3631.3,14126991.600000026,79.6181586900689,20.959548447789274,B
22704,WRAP RED APPLES ,3626.5,14130618.100000026,79.6385972420738,20.978363123236125,B
23064,CINDERELLA CHANDELIER ,3617.6000000000004,14134235.700000025,79.65898563466527,20.997177798682973,B
22458,CAST IRON HOOK GARDEN FORK,3614.91,14137850.610000025,79.67935886671494,21.01599247412982,B
21244,BLUE  SPOTTY PLATE ,3612.66,14141463.270000026,79.699719418014,21.034807149576668,B
22744,MAKE YOUR OWN MONSOON CARD KIT,3611.2300000000005,14145074.500000026,79.72007190999157,21.05362182502352,B
23092,LARGE ANTIQUE WHITE PHOTO FRAME,3584.0600000000004,14148658.560000027,79.74027127486093,21.072436500470367,B
22602,CHRISTMAS RETROSPOT HEART WOOD,3573.45,14152232.010000026,79.7604108429464,21.091251175917215,B
23049,RECYCLED ACAPULCO MAT RED,3572.75,14155804.760000026,79.78054646590945,21.110065851364062,B
35924,HANGING FAIRY CAKE DECORATION,3564.9,14159369.660000026,79.80063784714268,21.128880526810914,B
22118,JOY WOODEN BLOCK LETTERS,3561.33,14162930.990000026,79.82070910825165,21.14769520225776,B
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",3560.5499999999997,14166491.540000027,79.84077597336707,21.16650987770461,B
23299,FOOD COVER WITH BEADS SET 2 ,3556.42,14170047.960000027,79.8608195622603,21.185324553151457,B
22497,SET OF 2 TINS VINTAGE BATHROOM ,3554.0,14173601.960000027,79.8808495123018,21.204139228598308,B
23236,STORAGE TIN VINTAGE DOILY ,3548.39,14177150.350000028,79.90084784500516,21.222953904045156,B
22125,UNION JACK HOT WATER BOTTLE ,3544.3500000000004,14180694.700000027,79.92082340871633,21.241768579492003,B
84598,BOYS ALPHABET IRON ON PATCHES,3542.61,14184237.310000027,79.94078916598039,21.26058325493885,B
70006,LOVE HEART POCKET WARMER,3541.7000000000003,14187779.010000026,79.96074979458533,21.279397930385702,B
20750, RED/WHITE DOT MINI CASES,3536.13,14191315.140000027,79.98067903128768,21.29821260583255,B
21181,PLEASE ONE PERSON  METAL SIGN,3528.9,14194844.040000027,80.0005675205115,21.317027281279397,B
22080,RIBBON REEL SPOTS DESIGN ,3523.9,14198367.940000027,80.02042783028955,21.335841956726245,B
22057,CERAMIC PLATE STRAWBERRY DESIGN,3515.64,14201883.580000028,80.04024158762323,21.354656632173096,B
22777,GLASS CLOCHE LARGE,3509.65,14205393.230000028,80.06002158598088,21.373471307619944,B
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,3505.8,14208899.03000003,80.0797798861653,21.39228598306679,B
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,3504.7400000000002,14212403.77000003,80.09953221230722,21.41110065851364,B
22962,JAM JAR WITH PINK LID,3503.31,14215907.08000003,80.11927647912768,21.42991533396049,B
23089,GLASS BON BON JAR,3497.22,14219404.30000003,80.13898642338319,21.44873000940734,B
22334,DINOSAUR PARTY BAG + STICKER SET,3489.94,14222894.24000003,80.15865533836569,21.467544684854186,B
21992,VINTAGE PAISLEY STATIONERY SET,3489.84,14226384.08000003,80.17832368975927,21.486359360301034,B
23085,ANTIQUE SILVER BAUBLE LAMP  ,3489.7000000000003,14229873.78000003,80.19799125212835,21.505174035747885,B
22778,GLASS CLOCHE SMALL,3489.48,14233363.26000003,80.21765757460183,21.523988711194733,B
85206A,CREAM FELT EASTER EGG BASKET,3487.35,14236850.61000003,80.23731189263142,21.54280338664158,B
23081,GREEN METAL BOX ARMY SUPPLIES,3482.64,14240333.25000003,80.25693966562312,21.561618062088428,B
71477,COLOURED GLASS STAR T-LIGHT HOLDER,3478.8300000000004,14243812.08000003,80.27654596587716,21.58043273753528,B
84968B,S/16 VINTAGE IVORY CUTLERY,3471.0,14247283.08000003,80.29610813711915,21.599247412982127,B
22765,NEWSPAPER STAND,3467.67,14250750.75000003,80.31565154085024,21.618062088428974,B
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,3464.81,14254215.56000003,80.3351788259384,21.636876763875822,B
23111,PARISIENNE SEWING BOX,3464.8,14257680.360000031,80.35470605466764,21.655691439322673,B
23349,ROLL WRAP VINTAGE CHRISTMAS,3462.89,14261143.250000032,80.37422251884861,21.67450611476952,B
20692,FLORAL ELEPHANT SOFT TOY,3451.25,14264594.500000032,80.39367338127987,21.69332079021637,B
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,3445.03,14268039.530000031,80.41308918848061,21.712135465663216,B
23112,PARISIENNE CURIO CABINET,3444.8,14271484.330000032,80.43250369942685,21.730950141110068,B
23535,WALL ART BICYCLE SAFETY,3442.27,14274926.600000031,80.45190395157353,21.749764816556915,B
23497,CLASSIC CHROME BICYCLE BELL ,3435.7,14278362.30000003,80.47126717592849,21.768579492003763,B
23130,MISTLETOE HEART WREATH GREEN,3435.62,14281797.92000003,80.49062994941231,21.78739416745061,B
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,3431.4,14285229.32000003,80.50996893944394,21.80620884289746,B
22314,OFFICE MUG WARMER CHOC+BLUE,3427.6400000000003,14288656.96000003,80.52928673853233,21.82502351834431,B
23194,GYMKHANA TREASURE BOOK BOX,3426.83,14292083.79000003,80.54859997255053,21.843838193791157,B
21238,RED RETROSPOT CUP,3425.6,14295509.39000003,80.56790627442507,21.862652869238005,B
20748,KENSINGTON COFFEE SET,3422.25,14298931.64000003,80.58719369607095,21.881467544684853,B
23191,BUNDLE OF 3 RETRO NOTE BOOKS,3421.4,14302353.04000003,80.60647632721107,21.900282220131704,B
22320,BIRDS MOBILE VINTAGE DESIGN,3414.26,14305767.30000003,80.62571871810265,21.91909689557855,B
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,3411.2100000000005,14309178.510000031,80.64494391953231,21.9379115710254,B
22445,PENCIL CASE LIFE IS BEAUTIFUL,3408.6500000000005,14312587.160000032,80.66415469308573,21.956726246472247,B
21041,RED SPOTTY OVEN GLOVE DOUBLE,3408.4,14315995.560000032,80.6833640576669,21.975540921919098,B
22425,ENAMEL COLANDER CREAM,3396.56,14319392.120000033,80.7025066933205,21.994355597365946,B
23210,WHITE ROCKING HORSE HAND PAINTED,3377.75,14322769.870000033,80.72154331789919,22.013170272812793,B
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,3376.6499999999996,14326146.520000033,80.7405737429998,22.03198494825964,B
21500,PINK POLKADOT WRAP ,3366.0,14329512.520000033,80.75954414588097,22.050799623706492,B
22807,SET OF 6 T-LIGHTS TOADSTOOLS,3364.84,14332877.360000033,80.77850801113071,22.06961429915334,B
21717,EASTER TIN BUCKET,3363.6,14336240.960000033,80.79746488787791,22.088428974600188,B
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",3362.5699999999997,14339603.530000033,80.81641595965928,22.107243650047035,B
23032,DRAWER KNOB CRACKLE GLAZE IVORY,3361.8,14342965.330000034,80.83536269180601,22.126058325493887,B
22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",3361.7,14346327.030000033,80.85430886036383,22.144873000940734,B
22047,EMPIRE GIFT WRAP,3361.5,14349688.530000033,80.87325390174381,22.163687676387582,B
23294,SET OF 6 SNACK LOAF BAKING CASES,3360.18,14353048.710000033,80.89219150375011,22.18250235183443,B
84508A,CAMOFLAGE DESIGN TEDDY,3358.8,14356407.510000033,80.91112132822938,22.20131702728128,B
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3356.44,14359763.950000033,80.93003785201026,22.22013170272813,B
23091,ZINC HERB GARDEN CONTAINER,3348.57,14363112.520000033,80.94891002134354,22.238946378174976,B
22478,BIRDHOUSE GARDEN MARKER ,3348.1,14366460.620000033,80.9677795418089,22.257761053621824,B
23552,BICYCLE PUNCTURE REPAIR KIT ,3338.8,14369799.420000033,80.98659664850516,22.276575729068675,B
48197,DOOR MAT BIRD ON THE WIRE,3337.8,14373137.220000034,81.00540811931226,22.295390404515523,B
22589,CARDHOLDER GINGHAM STAR,3337.64,14376474.860000035,81.02421868837713,22.31420507996237,B
47505,MINATURE COLOURED GARDENING SET,3336.65,14379811.510000035,81.04302367791172,22.333019755409218,B
23571,TRADITIONAL NAUGHTS & CROSSES,3330.6,14383142.110000035,81.06179457031695,22.35183443085607,B
20966,SANDWICH BATH SPONGE,3324.5,14386466.610000035,81.08053108379835,22.370649106302917,B
22822,CREAM WALL PLANTER HEART SHAPED,3324.11,14389790.720000034,81.09926539928297,22.389463781749765,B
21556,CERAMIC STRAWBERRY MONEY BOX,3321.9,14393112.620000035,81.11798725945259,22.408278457196612,B
23189,SET OF 12 FORK CANDLES,3319.35,14396431.970000034,81.13669474810487,22.427093132643463,B
84580,MOUSE TOY WITH PINK T-SHIRT,3315.05,14399747.020000035,81.15537800243382,22.44590780809031,B
21067,VINTAGE RED TEATIME MUG,3312.7200000000003,14403059.740000036,81.17404812514104,22.46472248353716,B
23156,SET OF 5 MINI GROCERY MAGNETS,3311.78,14406371.520000035,81.19271295011245,22.483537158984007,B
22312,OFFICE MUG WARMER POLKADOT,3310.6900000000005,14409682.210000034,81.21137163196467,22.502351834430858,B
21902,"KEY FOB , FRONT  DOOR ",3306.34,14412988.550000034,81.2300057976991,22.521166509877705,B
22603,CHRISTMAS RETROSPOT TREE WOOD,3294.9,14416283.450000035,81.24857548886166,22.539981185324553,B
21787,RAIN PONCHO WITH RED SPOTS,3289.5499999999997,14419573.000000035,81.26711502801726,22.5587958607714,B
22440,BALLOON WATER BOMB PACK OF 35,3288.7799999999997,14422861.780000035,81.2856502275382,22.577610536218252,B
22769,CHALKBOARD KITCHEN ORGANISER,3286.6,14426148.380000034,81.30417314082078,22.5964252116651,B
23332,IVORY WICKER HEART LARGE,3283.8,14429432.180000035,81.32268027361377,22.615239887111947,B
20983,12 PENCILS TALL TUBE RED RETROSPOT,3280.71,14432712.890000036,81.34116999150928,22.634054562558795,B
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3267.41,14435980.300000036,81.35958475207907,22.652869238005643,B
20702,PINK PADDED MOBILE,3267.25,14439247.550000036,81.3779986109066,22.671683913452494,B
22461,SAVOY ART DECO CLOCK,3265.2999999999997,14442512.850000037,81.39640147975028,22.69049858889934,B
23009,I LOVE LONDON BABY GIFT SET,3262.5499999999997,14445775.400000038,81.41478884989883,22.70931326434619,B
22902,TOTE BAG I LOVE LONDON,3257.44,14449032.840000037,81.43314742065378,22.728127939793037,B
21917,SET 12 KIDS  WHITE CHALK STICKS,3252.84,14452285.680000037,81.45148006631865,22.746942615239888,B
21830,ASSORTED CREEPY CRAWLIES,3251.89,14455537.570000038,81.46980735788884,22.765757290686736,B
21349,IVY HEART WREATH,3247.0,14458784.570000038,81.48810708996106,22.784571966133583,B
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,3241.8,14462026.370000038,81.50637751540971,22.80338664158043,B
22352,LUNCHBOX WITH CUTLERY RETROSPOT ,3237.3,14465263.670000039,81.52462257935719,22.822201317027282,B
22355,"CHARLOTTE BAG , SUKI DESIGN",3236.25,14468499.920000039,81.54286172562104,22.84101599247413,B
21794,CLASSIC FRENCH STYLE BASKET NATURAL,3233.62,14471733.540000038,81.56108604949644,22.859830667920978,B
22059,CERAMIC STRAWBERRY DESIGN MUG,3230.95,14474964.490000037,81.5792953255478,22.878645343367825,B
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3230.55,14478195.040000038,81.5975023472435,22.897460018814677,B
21845,DAIRY MAID STRIPE MUG,3229.94,14481424.980000038,81.61570593104682,22.916274694261524,B
21732,RED HANGING METAL STAR TLIGHT HLDR,3229.17,14484654.150000038,81.6339051752155,22.935089369708372,B
21351,CINAMMON & ORANGE WREATH,3227.05,14487881.200000038,81.65209247129917,22.95390404515522,B
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,3222.9,14491104.100000039,81.67025637844287,22.97271872060207,B
22095,LADS ONLY TISSUE BOX,3219.36,14494323.460000038,81.68840033453898,22.99153339604892,B
21584,RETRO SPOT SMALL TUBE MATCHES,3218.1,14497541.560000038,81.70653718941476,23.010348071495766,B
21211,SET OF 72 SKULL PAPER  DOILIES,3217.2999999999997,14500758.860000039,81.72466953557921,23.029162746942614,B
23013,GLASS APOTHECARY BOTTLE TONIC,3215.0400000000004,14503973.900000038,81.74278914463419,23.047977422389465,B
21112,"SWISS ROLL TOWEL, PINK  SPOTS",3214.05,14507187.950000038,81.7609031741589,23.066792097836313,B
21054,NURSE'S BAG SOFT TOY,3210.95,14510398.900000038,81.77899973242725,23.08560677328316,B
22494,EMERGENCY FIRST AID TIN ,3209.4,14513608.300000038,81.79708755506742,23.104421448730008,B
21993,FLORAL FOLK STATIONERY SET,3208.4,14516816.700000038,81.81516974181844,23.12323612417686,B
23230,WRAP ALPHABET DESIGN,3207.0,14520023.700000038,81.83324403832464,23.142050799623707,B
20675,BLUE SPOTTY BOWL,3197.16,14523220.860000039,81.85126287768159,23.160865475070555,B
22459,CAST IRON HOOK GARDEN TROWEL,3195.56,14526416.420000039,81.86927269961592,23.179680150517402,B
23426,METAL SIGN DROP YOUR PANTS,3192.56,14529608.98000004,81.8872656138828,23.198494825964254,B
23239,SET OF 4 KNICK KNACK TINS POPPIES,3188.0499999999997,14532797.03000004,81.9052331102896,23.2173095014111,B
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,3184.38,14535981.410000041,81.92317992298321,23.23612417685795,B
21469,POLKA DOT RAFFIA FOOD COVER,3178.16,14539159.570000041,81.9410916804463,23.254938852304797,B
20886,BOX OF 9 PEBBLE CANDLES,3177.0,14542336.570000041,81.958996900278,23.273753527751648,B
23127,FELTCRAFT GIRL NICOLE KIT,3174.7400000000002,14545511.310000041,81.9768893830002,23.292568203198496,B
85040A,S/4 PINK FLOWER CANDLES IN BOWL,3169.04,14548680.35000004,81.99474974115424,23.311382878645343,B
23350,ROLL WRAP VINTAGE SPOT ,3165.65,14551846.000000041,82.01259099364407,23.33019755409219,B
84356,POMPOM CURTAIN,3161.9500000000003,14555007.95000004,82.03041139334402,23.349012229539042,B
22059,CERAMIC STRWBERRY DESIGN MUG,3158.56,14558166.51000004,82.04821268737977,23.36782690498589,B
22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,3156.3,14561322.810000041,82.06600124430604,23.386641580432737,B
23388,WOODLAND MINI BACKPACK,3150.2000000000003,14564473.01000004,82.08375542230849,23.405456255879585,B
22863,SOAP DISH BROCANTE,3141.55,14567614.560000041,82.10146084986978,23.424270931326436,B
22700,BLACK AND WHITE DOG BOWL,3140.82,14570755.380000042,82.119162163232,23.443085606773284,B
22154,ANGEL DECORATION 3 BUTTONS ,3130.02,14573885.400000041,82.13680260899137,23.46190028222013,B
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3128.71,14577014.110000042,82.15443567173598,23.48071495766698,B
20992,JAZZ HEARTS PURSE NOTEBOOK,3126.5,14580140.610000042,82.17205627916556,23.499529633113827,B
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,3118.86,14583259.470000042,82.18963382840201,23.51834430856068,B
21500,PINK SPOTS  WRAP ,3113.0,14586372.470000042,82.20717835132805,23.537158984007526,B
22702,BLACK AND WHITE CAT BOWL,3106.2,14589478.67000004,82.22468455020787,23.555973659454374,B
21154,RED SPOTTY OVEN GLOVE ,3100.44,14592579.11000004,82.24215828636618,23.57478833490122,B
79323GR,GREEN CHERRY LIGHTS,3100.2000000000003,14595679.31000004,82.25963066991109,23.593603010348073,B
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,3098.21,14598777.52000004,82.2770918380366,23.61241768579492,B
21864,UNION JACK FLAG PASSPORT COVER ,3098.1000000000004,14601875.62000004,82.29455238621429,23.631232361241768,B
85232D,SET/3 DECOUPAGE STACKING TINS,3097.95,14604973.57000004,82.3120120890086,23.650047036688616,B
21466,RED FLOWER CROCHET FOOD COVER,3095.39,14608068.96000004,82.3294573639267,23.668861712135467,B
