Customer ID,Frequency,Monetary,UniqueProducts,TotalQuantity,Recency,Tenure,AvgOrderValue,AvgDaysBetweenOrders,AvgBasketSize,RecencyRatio,Churn
13368,4,1121.5,45,606,166,333,280.375,83.25,151.5,0.4984984984984985,1
13369,1,616.5600000000001,14,298,275,275,616.5600000000001,275.0,298.0,1.0,1
13370,1,1509.74,39,686,281,281,1509.74,281.0,686.0,1.0,1
13371,2,2297.66,75,1019,414,541,1148.83,270.5,509.5,0.7652495378927912,1
13373,5,6330.52,261,3556,68,643,1266.104,128.6,711.2,0.1057542768273717,0
13374,2,422.8,17,135,324,359,211.4,179.5,67.5,0.9025069637883009,1
13375,1,1013.58,34,682,354,354,1013.58,354.0,682.0,1.0,0
13376,3,1019.76,45,493,8,143,339.92,47.666666666666664,164.33333333333334,0.055944055944055944,1
13377,2,1552.88,71,748,306,555,776.44,277.5,374.0,0.5513513513513514,1
13379,1,136.29,13,166,46,46,136.29,46.0,166.0,1.0,0
13380,1,62.4,3,48,342,342,62.4,342.0,48.0,1.0,1
13381,10,7046.39,148,4347,22,647,704.639,64.7,434.7,0.03400309119010819,0
13382,5,1387.58,74,863,190,641,277.51599999999996,128.2,172.6,0.296411856474259,1
13383,1,305.28000000000003,1,288,453,453,305.28000000000003,453.0,288.0,1.0,1
13384,6,4284.74,149,2782,38,410,714.1233333333333,68.33333333333333,463.6666666666667,0.09268292682926829,0
13385,1,534.57,35,281,239,239,534.57,239.0,281.0,1.0,1
13386,2,835.46,24,514,323,346,417.73,173.0,257.0,0.9335260115606936,1
13387,1,189.44,71,125,326,326,189.44,326.0,125.0,1.0,1
13388,3,1185.65,68,701,40,513,395.2166666666667,171.0,233.66666666666666,0.07797270955165692,1
13389,1,257.89,18,115,142,142,257.89,142.0,115.0,1.0,0
13391,1,59.8,1,4,113,113,59.8,113.0,4.0,1.0,1
13392,1,91.14,8,82,586,586,91.14,586.0,82.0,1.0,1
13393,4,1131.45,53,662,493,641,282.8625,160.25,165.5,0.7691107644305772,1
13394,16,5645.13,221,4437,25,648,352.820625,40.5,277.3125,0.038580246913580245,0
13395,3,1180.23,77,1660,94,330,393.41,110.0,553.3333333333334,0.28484848484848485,1
13396,1,387.27000000000004,15,139,228,228,387.27000000000004,228.0,139.0,1.0,0
13397,9,2875.93,62,1264,20,598,319.54777777777775,66.44444444444444,140.44444444444446,0.033444816053511704,0
13398,2,670.34,37,341,101,358,335.17,179.0,170.5,0.28212290502793297,1
13399,3,275.4,10,120,373,428,91.8,142.66666666666666,40.0,0.8714953271028038,1
13400,1,310.83,23,284,492,492,310.83,492.0,284.0,1.0,1
13402,4,1535.13,55,1107,36,474,383.7825,118.5,276.75,0.0759493670886076,1
13403,2,154.5,6,70,297,632,77.25,316.0,35.0,0.4699367088607595,0
13404,1,217.81,9,99,122,122,217.81,122.0,99.0,1.0,0
13405,5,1198.81,32,853,113,633,239.762,126.6,170.6,0.17851500789889416,0
13406,2,568.92,7,292,336,541,284.46,270.5,146.0,0.6210720887245841,1
13407,3,2244.7,85,1690,488,571,748.2333333333332,190.33333333333334,563.3333333333334,0.8546409807355516,1
13408,85,41453.102,271,23773,9,645,487.68355294117646,7.588235294117647,279.6823529411765,0.013953488372093023,0
13410,7,1743.94,21,1026,96,640,249.1342857142857,91.42857142857143,146.57142857142858,0.15,0
13411,1,213.55,17,72,16,16,213.55,16.0,72.0,1.0,1
13412,1,487.35,33,176,529,529,487.35,529.0,176.0,1.0,1
13413,6,429.44,38,455,549,596,71.57333333333334,99.33333333333333,75.83333333333333,0.9211409395973155,1
13414,6,2494.14,48,2702,43,512,415.69,85.33333333333333,450.3333333333333,0.083984375,1
13415,4,800.67,85,502,382,637,200.1675,159.25,125.5,0.5996860282574569,1
13416,1,228.3,7,66,645,645,228.3,645.0,66.0,1.0,0
13417,5,1264.66,42,442,114,579,252.93200000000002,115.8,88.4,0.19689119170984457,0
13418,28,10850.3,306,6856,8,637,387.51071428571424,22.75,244.85714285714286,0.012558869701726845,0
13420,2,159.85,8,101,59,80,79.925,40.0,50.5,0.7375,1
13421,7,3077.08,157,1734,199,572,439.5828571428571,81.71428571428571,247.71428571428572,0.3479020979020979,0
13423,1,217.03,12,141,338,338,217.03,338.0,141.0,1.0,1
13424,1,572.77,40,529,359,359,572.77,359.0,529.0,1.0,1
13425,5,3403.63,124,2382,17,488,680.726,97.6,476.4,0.03483606557377049,1
13426,17,6084.74,127,3822,92,639,357.9258823529412,37.588235294117645,224.8235294117647,0.14397496087636932,0
13427,5,888.79,32,766,29,631,177.75799999999998,126.2,153.2,0.04595879556259905,0
13428,2,281.51,66,210,423,423,140.755,211.5,105.0,1.0,0
13431,6,2047.14,74,898,315,569,341.19,94.83333333333333,149.66666666666666,0.5536028119507909,0
13432,2,439.1,98,217,480,521,219.55,260.5,108.5,0.9213051823416507,1
13433,4,658.32,22,190,410,606,164.58,151.5,47.5,0.6765676567656765,1
13434,4,1205.46,17,624,6,565,301.365,141.25,156.0,0.010619469026548672,0
13435,5,1753.46,64,1556,19,409,350.692,81.8,311.2,0.04645476772616137,0
13437,4,2173.6,108,689,8,99,543.4,24.75,172.25,0.08080808080808081,0
13438,1,46.5,1,10,456,456,46.5,456.0,10.0,1.0,1
13439,3,986.61,132,952,164,435,328.87,145.0,317.3333333333333,0.37701149425287356,1
13440,7,1295.25,49,573,332,361,185.03571428571428,51.57142857142857,81.85714285714286,0.9196675900277008,1
13441,2,720.9,33,520,1,341,360.45,170.5,260.0,0.002932551319648094,1
13442,3,419.87,33,115,576,647,139.95666666666668,215.66666666666666,38.333333333333336,0.8902627511591963,1
13443,6,1280.16,176,809,358,586,213.36,97.66666666666667,134.83333333333334,0.6109215017064846,1
13444,2,631.68,51,337,283,415,315.84,207.5,168.5,0.6819277108433734,1
13445,1,241.89999999999998,7,198,535,535,241.89999999999998,535.0,198.0,1.0,1
13446,11,3881.89,113,2403,339,573,352.8990909090909,52.09090909090909,218.45454545454547,0.5916230366492147,1
13448,11,7124.76,271,3464,128,643,647.7054545454546,58.45454545454545,314.90909090909093,0.19906687402799378,0
13450,11,3497.7799999999997,47,3606,34,512,317.97999999999996,46.54545454545455,327.8181818181818,0.06640625,0
13451,10,6678.16,534,4883,35,537,667.816,53.7,488.3,0.06517690875232775,0
13452,3,729.8,2,6,168,382,243.26666666666665,127.33333333333333,2.0,0.4397905759162304,1
13453,3,781.69,33,341,75,311,260.56333333333333,103.66666666666667,113.66666666666667,0.24115755627009647,1
13454,1,219.87,23,198,550,550,219.87,550.0,198.0,1.0,1
13455,5,2540.53,70,821,275,640,508.10600000000005,128.0,164.2,0.4296875,0
13456,3,855.0600000000001,18,261,64,116,285.02000000000004,38.666666666666664,87.0,0.5517241379310345,0
13457,2,148.22,9,96,598,647,74.11,323.5,48.0,0.9242658423493045,1
13458,12,9991.12,258,5773,9,297,832.5933333333334,24.75,481.0833333333333,0.030303030303030304,0
13459,2,1160.41,57,986,534,591,580.205,295.5,493.0,0.9035532994923858,1
13461,5,3599.2,29,2798,48,506,719.8399999999999,101.2,559.6,0.09486166007905138,0
13462,5,1153.8500000000001,64,697,162,635,230.77000000000004,127.0,139.4,0.2551181102362205,1
13464,5,2422.96,95,1037,304,527,484.592,105.4,207.4,0.5768500948766604,0
13465,2,931.12,34,584,355,495,465.56,247.5,292.0,0.7171717171717171,1
13466,5,1013.35,49,660,93,537,202.67000000000002,107.4,132.0,0.17318435754189945,1
13468,64,12424.56,276,5299,2,645,194.13375,10.078125,82.796875,0.0031007751937984496,0
13469,1,82.4,6,52,562,562,82.4,562.0,52.0,1.0,1
13470,2,165.0,7,100,8,24,82.5,12.0,50.0,0.3333333333333333,1
13472,2,592.24,24,310,373,465,296.12,232.5,155.0,0.8021505376344086,1
13473,7,2476.38,56,932,242,633,353.7685714285714,90.42857142857143,133.14285714285714,0.382306477093207,0
13474,3,663.79,116,334,145,404,221.26333333333332,134.66666666666666,111.33333333333333,0.3589108910891089,1
13475,4,1431.78,64,1012,100,208,357.945,52.0,253.0,0.4807692307692308,1
13476,5,2061.4700000000003,86,713,88,554,412.29400000000004,110.8,142.6,0.1588447653429603,1
13477,9,2279.14,93,1700,47,593,253.23777777777775,65.88888888888889,188.88888888888889,0.07925801011804384,0
13478,5,2215.78,114,1189,378,586,443.15600000000006,117.2,237.8,0.6450511945392492,1
13479,4,851.37,45,716,110,386,212.8425,96.5,179.0,0.2849740932642487,1
13480,2,627.82,40,362,326,589,313.91,294.5,181.0,0.5534804753820034,1
13481,10,3387.61,142,1774,17,645,338.761,64.5,177.4,0.02635658914728682,0
13482,2,336.09,20,187,141,537,168.045,268.5,93.5,0.26256983240223464,1
13484,3,790.72,38,224,150,549,263.5733333333333,183.0,74.66666666666667,0.273224043715847,1
13485,11,3019.2200000000003,131,1798,142,645,274.4745454545455,58.63636363636363,163.45454545454547,0.22015503875968992,1
13486,2,819.61,52,529,37,64,409.805,32.0,264.5,0.578125,0
13487,4,680.27,26,310,122,644,170.0675,161.0,77.5,0.18944099378881987,0
13488,19,13215.95,335,6605,30,593,695.5763157894737,31.210526315789473,347.63157894736844,0.050590219224283306,0
13489,4,449.52,11,560,14,204,112.38,51.0,140.0,0.06862745098039216,1
13490,1,154.25,8,25,563,563,154.25,563.0,25.0,1.0,1
13491,26,4439.1900000000005,137,2294,57,642,170.73807692307693,24.692307692307693,88.23076923076923,0.08878504672897196,0
13492,3,1269.84,38,408,45,124,423.28,41.333333333333336,136.0,0.3629032258064516,1
13493,2,618.63,6,380,184,196,309.315,98.0,190.0,0.9387755102040817,1
13494,1,316.26000000000005,18,162,221,221,316.26000000000005,221.0,162.0,1.0,1
13495,8,4401.82,50,2330,141,642,550.2275,80.25,291.25,0.21962616822429906,0
13496,1,501.01,26,229,269,269,501.01,269.0,229.0,1.0,0
13497,6,1320.3300000000002,52,579,192,579,220.05500000000004,96.5,96.5,0.3316062176165803,1
13498,1,327.38,17,362,639,639,327.38,639.0,362.0,1.0,1
13499,2,463.79,18,265,134,179,231.895,89.5,132.5,0.7486033519553073,0
13500,2,625.93,38,357,32,310,312.965,155.0,178.5,0.1032258064516129,0
13501,3,2885.11,90,1253,197,479,961.7033333333334,159.66666666666666,417.6666666666667,0.4112734864300626,1
13502,4,677.66,20,336,184,458,169.415,114.5,84.0,0.4017467248908297,0
13503,5,1688.54,148,870,388,570,337.70799999999997,114.0,174.0,0.6807017543859649,0
13505,3,2583.12,110,1261,76,142,861.04,47.333333333333336,420.3333333333333,0.5352112676056338,0
13506,5,1639.2,55,1174,225,370,327.84000000000003,74.0,234.8,0.6081081081081081,1
13507,3,2022.79,123,1212,7,55,674.2633333333333,18.333333333333332,404.0,0.12727272727272726,0
13508,2,287.05,27,180,153,552,143.525,276.0,90.0,0.27717391304347827,1
13509,6,840.02,24,907,9,417,140.00333333333333,69.5,151.16666666666666,0.02158273381294964,0
13510,9,3664.54,147,2401,4,628,407.1711111111111,69.77777777777777,266.77777777777777,0.006369426751592357,0
13511,1,282.76,5,60,586,586,282.76,586.0,60.0,1.0,1
13512,4,713.39,31,419,170,492,178.3475,123.0,104.75,0.34552845528455284,1
13513,3,824.59,32,364,36,564,274.86333333333334,188.0,121.33333333333333,0.06382978723404255,1
13514,3,663.7,13,248,338,591,221.23333333333335,197.0,82.66666666666667,0.571912013536379,0
13515,5,898.66,45,611,26,554,179.732,110.8,122.2,0.04693140794223827,0
13516,2,441.85,22,185,148,327,220.925,163.5,92.5,0.4525993883792049,0
13517,2,1612.18,99,981,16,89,806.09,44.5,490.5,0.1797752808988764,0
13519,1,220.46,11,110,352,352,220.46,352.0,110.0,1.0,0
13520,10,6233.03,72,2952,47,632,623.303,63.2,295.2,0.07436708860759493,0
13523,4,3505.88,117,1430,109,311,876.47,77.75,357.5,0.3504823151125402,0
13524,3,408.86,14,187,11,129,136.28666666666666,43.0,62.333333333333336,0.08527131782945736,0
13525,1,282.88,2,208,157,157,282.88,157.0,208.0,1.0,0
13526,2,1182.0,29,1911,647,647,591.0,323.5,955.5,1.0,1
13527,9,3762.65,231,2360,14,597,418.07222222222225,66.33333333333333,262.22222222222223,0.023450586264656615,0
13529,1,181.1,7,30,114,114,181.1,114.0,30.0,1.0,0
13530,1,402.98,18,272,543,543,402.98,543.0,272.0,1.0,1
13531,6,1738.52,44,600,114,645,289.75333333333333,107.5,100.0,0.17674418604651163,1
13533,3,270.79,61,204,92,177,90.26333333333334,59.0,68.0,0.519774011299435,1
13534,31,6222.35,145,3150,17,429,200.72096774193548,13.838709677419354,101.61290322580645,0.039627039627039624,0
13535,1,89.5,1,10,312,312,89.5,312.0,10.0,1.0,1
13537,2,717.85,38,337,335,361,358.925,180.5,168.5,0.9279778393351801,1
13538,11,2822.63,104,925,3,585,256.6027272727273,53.18181818181818,84.0909090909091,0.005128205128205128,0
13539,6,1253.67,58,621,149,500,208.94500000000002,83.33333333333333,103.5,0.298,0
13540,3,632.39,26,189,376,565,210.79666666666665,188.33333333333334,63.0,0.6654867256637168,1
13541,2,785.25,10,279,336,479,392.625,239.5,139.5,0.7014613778705637,1
13542,17,4006.17,98,815,286,638,235.6570588235294,37.529411764705884,47.94117647058823,0.4482758620689655,1
13543,2,1439.61,37,329,543,596,719.805,298.0,164.5,0.9110738255033557,1
13544,5,660.5,186,306,150,554,132.1,110.8,61.2,0.27075812274368233,0
13545,2,374.64,54,257,300,454,187.32,227.0,128.5,0.6607929515418502,1
13546,3,653.31,58,339,110,333,217.76999999999998,111.0,113.0,0.3303303303303303,0
13547,1,175.53,44,82,317,317,175.53,317.0,82.0,1.0,1
13548,3,908.99,169,565,5,380,302.99666666666667,126.66666666666667,188.33333333333334,0.013157894736842105,1
13549,6,849.65,41,507,51,297,141.60833333333332,49.5,84.5,0.1717171717171717,0
13550,1,349.51,40,454,292,292,349.51,292.0,454.0,1.0,1
13551,2,244.2,5,36,228,575,122.1,287.5,18.0,0.39652173913043476,1
13552,19,6001.76,145,2261,33,567,315.8821052631579,29.842105263157894,119.0,0.0582010582010582,0
13553,1,517.8,85,206,584,584,517.8,584.0,206.0,1.0,1
13554,7,1638.28,156,581,289,356,234.04,50.857142857142854,83.0,0.8117977528089888,1
13555,11,6439.96,204,3035,111,598,585.4509090909091,54.36363636363637,275.90909090909093,0.18561872909698995,0
13556,2,200.82,8,134,338,345,100.41,172.5,67.0,0.9797101449275363,1
13557,12,2688.88,116,2076,190,640,224.07333333333335,53.333333333333336,173.0,0.296875,0
13559,2,990.0,1,360,422,453,495.0,226.5,180.0,0.9315673289183223,1
13561,11,1820.72,131,1136,125,558,165.52,50.72727272727273,103.27272727272727,0.22401433691756273,1
13562,7,4248.58,87,1373,50,603,606.9399999999999,86.14285714285714,196.14285714285714,0.08291873963515754,0
13563,1,310.88,39,146,49,49,310.88,49.0,146.0,1.0,0
13564,37,17249.55,484,9251,53,647,466.20405405405404,17.486486486486488,250.02702702702703,0.08191653786707882,1
13565,2,284.76,28,166,243,320,142.38,160.0,83.0,0.759375,0
13566,3,833.41,159,691,344,549,277.80333333333334,183.0,230.33333333333334,0.6265938069216758,0
13567,4,1083.69,180,645,337,451,270.9225,112.75,161.25,0.7472283813747228,1
13568,1,192.85,41,70,82,82,192.85,82.0,70.0,1.0,1
13569,3,638.35,103,282,277,337,212.78333333333333,112.33333333333333,94.0,0.8219584569732937,0
13570,1,239.49,27,161,152,152,239.49,152.0,161.0,1.0,1
13571,21,3538.05,223,2289,2,640,168.47857142857143,30.476190476190474,109.0,0.003125,0
13572,1,1384.25,32,534,115,115,1384.25,115.0,534.0,1.0,1
13573,5,653.84,54,367,162,546,130.768,109.2,73.4,0.2967032967032967,0
13574,1,421.25,84,316,320,320,421.25,320.0,316.0,1.0,1
13575,2,218.75,13,113,43,85,109.375,42.5,56.5,0.5058823529411764,0
13576,23,9675.34,112,3779,6,640,420.6669565217391,27.82608695652174,164.30434782608697,0.009375,0
13577,10,2995.48,92,1467,2,634,299.548,63.4,146.7,0.0031545741324921135,0
13578,1,147.66,9,127,318,318,147.66,318.0,127.0,1.0,1
13579,4,1236.7,62,634,278,568,309.175,142.0,158.5,0.4894366197183099,0
13580,1,107.75,5,45,315,315,107.75,315.0,45.0,1.0,1
13581,2,280.53000000000003,32,119,218,323,140.26500000000001,161.5,59.5,0.6749226006191951,1
13582,2,241.68,10,106,299,527,120.84,263.5,53.0,0.5673624288425048,1
13583,2,1445.031,93,1097,65,588,722.5155,294.0,548.5,0.11054421768707483,1
13584,3,392.45,74,363,216,585,130.81666666666666,195.0,121.0,0.36923076923076925,1
13585,3,684.54,29,1386,440,647,228.17999999999998,215.66666666666666,462.0,0.6800618238021638,1
13586,1,131.53,20,39,450,450,131.53,450.0,39.0,1.0,1
13587,3,961.1,20,484,358,572,320.3666666666667,190.66666666666666,161.33333333333334,0.6258741258741258,0
13588,4,1420.72,101,1648,9,164,355.18,41.0,412.0,0.054878048780487805,0
13589,5,888.09,36,207,89,643,177.618,128.6,41.4,0.13841368584758942,0
13590,16,5484.05,242,4328,60,647,342.753125,40.4375,270.5,0.09273570324574962,0
13591,6,1753.04,71,628,113,634,292.17333333333335,105.66666666666667,104.66666666666667,0.17823343848580442,0
13592,3,205.51,12,71,115,173,68.50333333333333,57.666666666666664,23.666666666666668,0.6647398843930635,0
13593,14,5523.6900000000005,212,2190,17,556,394.54928571428576,39.714285714285715,156.42857142857142,0.030575539568345324,1
13594,1,136.35000000000002,7,37,395,395,136.35000000000002,395.0,37.0,1.0,0
13595,3,818.22,114,353,426,555,272.74,185.0,117.66666666666667,0.7675675675675676,1
13597,2,396.71,17,231,309,312,198.355,156.0,115.5,0.9903846153846154,1
13598,4,609.42,46,343,404,561,152.355,140.25,85.75,0.7201426024955436,0
13599,20,7327.8,146,4731,66,648,366.39,32.4,236.55,0.10185185185185185,0
13600,2,518.42,35,599,221,543,259.21,271.5,299.5,0.40699815837937386,1
13601,3,865.02,114,699,120,455,288.34,151.66666666666666,233.0,0.26373626373626374,0
13602,3,596.28,29,271,291,470,198.76,156.66666666666666,90.33333333333333,0.6191489361702127,0
13604,1,717.62,21,242,568,568,717.62,568.0,242.0,1.0,1
13605,2,522.67,50,425,296,480,261.335,240.0,212.5,0.6166666666666667,1
13606,2,250.42,37,243,152,221,125.21,110.5,121.5,0.6877828054298643,0
13607,1,400.3,24,178,312,312,400.3,312.0,178.0,1.0,0
13608,1,236.2,31,113,450,450,236.2,450.0,113.0,1.0,1
13609,1,167.35,7,19,502,502,167.35,502.0,19.0,1.0,1
13610,12,1820.21,287,765,19,612,151.68416666666667,51.0,63.75,0.03104575163398693,0
13611,9,2784.4500000000003,142,1656,80,646,309.3833333333334,71.77777777777777,184.0,0.1238390092879257,0
13612,1,818.29,50,444,542,542,818.29,542.0,444.0,1.0,1
13613,5,1039.8500000000001,50,445,362,570,207.97000000000003,114.0,89.0,0.6350877192982456,1
13614,4,1543.71,142,505,73,460,385.9275,115.0,126.25,0.15869565217391304,0
13615,8,6272.53,259,2910,228,589,784.06625,73.625,363.75,0.3870967741935484,1
13616,2,288.1,31,175,477,600,144.05,300.0,87.5,0.795,1
13617,7,1100.27,43,481,22,404,157.18142857142857,57.714285714285715,68.71428571428571,0.054455445544554455,0
13618,1,177.34,13,246,83,83,177.34,83.0,246.0,1.0,1
13619,2,231.69,39,84,454,583,115.845,291.5,42.0,0.7787307032590052,1
13620,1,112.34,5,74,437,437,112.34,437.0,74.0,1.0,1
13621,1,213.85,19,343,26,26,213.85,26.0,343.0,1.0,1
13622,1,658.95,32,379,605,605,658.95,605.0,379.0,1.0,1
13623,9,2370.63,198,879,119,646,263.40333333333336,71.77777777777777,97.66666666666667,0.18421052631578946,0
13624,1,462.08,22,820,297,297,462.08,297.0,820.0,1.0,1
13625,1,301.26,21,144,506,506,301.26,506.0,144.0,1.0,1
13626,2,707.04,44,398,162,288,353.52,144.0,199.0,0.5625,1
13627,5,1634.43,97,1138,85,549,326.886,109.8,227.6,0.15482695810564662,0
13628,1,310.14,16,106,585,585,310.14,585.0,106.0,1.0,1
13629,16,11296.86,27,6572,8,575,706.05375,35.9375,410.75,0.01391304347826087,0
13630,5,1361.46,49,973,15,195,272.29200000000003,39.0,194.6,0.07692307692307693,0
13631,11,3070.42,6,467,9,176,279.1290909090909,16.0,42.45454545454545,0.05113636363636364,1
13632,6,2341.48,124,918,83,521,390.24666666666667,86.83333333333333,153.0,0.15930902111324377,0
13634,14,4282.08,191,1743,15,607,305.86285714285714,43.357142857142854,124.5,0.02471169686985173,0
13635,3,1928.13,89,1207,352,648,642.71,216.0,402.3333333333333,0.5432098765432098,0
13636,4,646.55,36,339,31,194,161.6375,48.5,84.75,0.15979381443298968,0
13637,2,684.85,75,354,96,135,342.425,67.5,177.0,0.7111111111111111,0
13639,1,312.93,19,197,346,346,312.93,346.0,197.0,1.0,0
13640,1,405.0,4,108,520,520,405.0,520.0,108.0,1.0,1
13641,5,1016.47,41,1098,550,643,203.294,128.6,219.6,0.8553654743390358,1
13642,4,514.72,93,253,125,342,128.68,85.5,63.25,0.3654970760233918,1
13643,9,1896.73,63,755,8,641,210.74777777777777,71.22222222222223,83.88888888888889,0.0124804992199688,0
13644,1,851.09,48,659,15,15,851.09,15.0,659.0,1.0,0
13645,1,252.1,5,158,29,29,252.1,29.0,158.0,1.0,1
13646,2,326.25,58,79,309,309,163.125,154.5,39.5,1.0,1
13647,6,2197.42,78,1349,84,512,366.2366666666667,85.33333333333333,224.83333333333334,0.1640625,0
13648,8,1764.02,95,960,309,647,220.5025,80.875,120.0,0.4775888717156105,1
13649,6,1678.88,97,863,166,436,279.81333333333333,72.66666666666667,143.83333333333334,0.38073394495412843,1
13650,6,2197.18,84,1108,116,592,366.19666666666666,98.66666666666667,184.66666666666666,0.19594594594594594,0
13651,1,132.65,8,29,291,291,132.65,291.0,29.0,1.0,0
13652,4,2114.01,102,1282,166,561,528.5025,140.25,320.5,0.29590017825311943,0
13653,1,152.2,9,72,397,397,152.2,397.0,72.0,1.0,1
13654,9,5314.94,223,4112,54,647,590.5488888888889,71.88888888888889,456.8888888888889,0.08346213292117466,0
13655,6,2280.51,103,1225,23,501,380.08500000000004,83.5,204.16666666666666,0.04590818363273453,1
13656,4,1078.85,81,862,74,505,269.7125,126.25,215.5,0.14653465346534653,1
13657,1,152.34,9,132,111,111,152.34,111.0,132.0,1.0,0
13658,5,4319.63,119,1452,113,581,863.926,116.2,290.4,0.1944922547332186,0
13659,12,4894.88,224,2539,115,570,407.9066666666667,47.5,211.58333333333334,0.20175438596491227,1
13660,1,314.59,39,137,309,309,314.59,309.0,137.0,1.0,1
13661,1,325.24,17,118,512,512,325.24,512.0,118.0,1.0,1
13662,10,1885.29,109,999,121,567,188.529,56.7,99.9,0.21340388007054673,0
13663,5,2047.51,87,893,88,556,409.502,111.2,178.6,0.15827338129496402,1
13665,3,1711.66,97,1652,295,413,570.5533333333334,137.66666666666666,550.6666666666666,0.7142857142857143,1
13666,4,107.3,15,50,196,645,26.825,161.25,12.5,0.30387596899224806,0
13667,1,305.02,82,154,58,58,305.02,58.0,154.0,1.0,1
13668,30,11661.220000000001,356,5343,22,637,388.7073333333334,21.233333333333334,178.1,0.03453689167974882,0
13669,2,243.15,8,169,59,316,121.575,158.0,84.5,0.18670886075949367,0
13671,1,194.95,61,107,304,304,194.95,304.0,107.0,1.0,1
13672,3,419.92,13,138,210,640,139.97333333333333,213.33333333333334,46.0,0.328125,1
13674,1,240.68,14,102,342,342,240.68,342.0,102.0,1.0,1
13675,2,486.82000000000005,25,330,60,194,243.41000000000003,97.0,165.0,0.30927835051546393,1
13676,2,243.9,13,104,448,528,121.95,264.0,52.0,0.8484848484848485,1
13677,2,556.1899999999999,98,218,314,429,278.09499999999997,214.5,109.0,0.7319347319347319,1
13678,1,232.6,16,924,61,61,232.6,61.0,924.0,1.0,1
13679,3,281.26,44,102,403,644,93.75333333333333,214.66666666666666,34.0,0.6257763975155279,1
13680,10,10104.84,280,4511,247,644,1010.484,64.4,451.1,0.38354037267080743,0
13681,1,203.46,13,96,64,64,203.46,64.0,96.0,1.0,0
13682,1,59.5,3,10,96,96,59.5,96.0,10.0,1.0,1
13683,1,258.6,10,180,367,367,258.6,367.0,180.0,1.0,1
13684,4,596.98,81,235,195,530,149.245,132.5,58.75,0.36792452830188677,1
13686,3,409.04,27,378,92,310,136.34666666666666,103.33333333333333,126.0,0.2967741935483871,1
13687,1,11880.84,45,87167,347,347,11880.84,347.0,87167.0,1.0,1
13688,1,375.5,5,130,544,544,375.5,544.0,130.0,1.0,1
13689,1,349.5,3,210,354,354,349.5,354.0,210.0,1.0,0
13691,1,212.78,54,145,305,305,212.78,305.0,145.0,1.0,1
13692,4,2497.66,69,1610,123,329,624.415,82.25,402.5,0.3738601823708207,0
13693,9,2011.8200000000002,78,880,283,642,223.53555555555556,71.33333333333333,97.77777777777777,0.440809968847352,1
13694,132,177354.83,845,174723,16,644,1343.5971969696968,4.878787878787879,1323.659090909091,0.024844720496894408,0
13695,13,2033.67,36,1362,7,487,156.43615384615384,37.46153846153846,104.76923076923077,0.014373716632443531,0
13696,3,2020.4,24,552,331,575,673.4666666666667,191.66666666666666,184.0,0.5756521739130435,1
13698,2,465.53000000000003,31,231,506,591,232.76500000000001,295.5,115.5,0.856175972927242,1
13699,2,764.15,33,219,64,459,382.075,229.5,109.5,0.1394335511982571,1
13700,11,1999.6,162,2523,2,580,181.78181818181818,52.72727272727273,229.36363636363637,0.0034482758620689655,0
13701,1,161.0,9,80,356,356,161.0,356.0,80.0,1.0,1
13702,1,135.18,5,74,355,355,135.18,355.0,74.0,1.0,1
13703,2,425.56,36,128,227,324,212.78,162.0,64.0,0.7006172839506173,1
13705,6,1846.15,51,883,54,533,307.69166666666666,88.83333333333333,147.16666666666666,0.10131332082551595,0
13706,2,631.1700000000001,38,301,212,536,315.58500000000004,268.0,150.5,0.39552238805970147,1
13707,5,3365.86,142,2210,176,446,673.172,89.2,442.0,0.39461883408071746,1
13708,1,296.88,49,306,180,180,296.88,180.0,306.0,1.0,1
13709,10,4202.91,184,2512,11,607,420.291,60.7,251.2,0.018121911037891267,0
13710,2,329.04,7,160,333,521,164.52,260.5,80.0,0.6391554702495201,0
13711,9,1792.26,80,819,128,633,199.14,70.33333333333333,91.0,0.20221169036334913,1
13712,2,766.42,32,1128,156,520,383.21,260.0,564.0,0.3,1
13713,3,743.26,70,286,317,492,247.75333333333333,164.0,95.33333333333333,0.6443089430894309,1
13714,1,161.35,30,50,374,374,161.35,374.0,50.0,1.0,1
13715,17,8483.29,277,4934,190,547,499.01705882352945,32.1764705882353,290.2352941176471,0.3473491773308958,1
13716,1,138.28,21,138,178,178,138.28,178.0,138.0,1.0,1
13717,6,1274.28,82,1752,38,395,212.38,65.83333333333333,292.0,0.09620253164556962,0
13718,2,306.55,9,173,155,205,153.275,102.5,86.5,0.7560975609756098,1
13719,8,2112.31,159,1176,114,480,264.03875,60.0,147.0,0.2375,0
13720,4,799.9,42,501,26,164,199.975,41.0,125.25,0.15853658536585366,1
13721,1,217.39999999999998,14,196,304,304,217.39999999999998,304.0,196.0,1.0,0
13722,10,5635.41,137,3059,41,555,563.5409999999999,55.5,305.9,0.07387387387387387,1
13723,6,1209.2,51,629,126,520,201.53333333333333,86.66666666666667,104.83333333333333,0.2423076923076923,1
13724,1,213.01,39,130,546,546,213.01,546.0,130.0,1.0,1
13725,7,1865.7,86,724,78,218,266.5285714285714,31.142857142857142,103.42857142857143,0.3577981651376147,0
13726,1,292.68,23,384,10,10,292.68,10.0,384.0,1.0,0
13727,6,746.57,55,208,521,639,124.42833333333334,106.5,34.666666666666664,0.8153364632237872,0
13728,15,2636.05,68,1165,16,639,175.73666666666668,42.6,77.66666666666667,0.025039123630672927,0
